Mine.Name,Product.Type,Product.Subtype,Product.Market,Market.Type,Operating.Status,Year,Metric.Value..Real.
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2016,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2017,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2017,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2017,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2017,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2018,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2018,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2018,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2018,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2019,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2019,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2019,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2019,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2020,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2020,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2020,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2020,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2021,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2021,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2021,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2021,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2022,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2022,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2022,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2022,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2023,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2023,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2023,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2023,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2024,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2024,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2024,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2024,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2025,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2025,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2025,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2025,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2026,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2026,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2026,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2026,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2027,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2027,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2027,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2027,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2028,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2028,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2028,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2028,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2029,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2029,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2029,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2029,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2030,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2030,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2030,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2030,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2015,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2015,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2016,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2016,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2017,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2017,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2018,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2018,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2019,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2019,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2020,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2020,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2021,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2021,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2022,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2022,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2023,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2023,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2024,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2024,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2025,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2025,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2026,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2026,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2027,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2027,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2028,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2028,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2029,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2029,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Xinjiang Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2030,100
Xinjiang Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2030,100
Xinjiang Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Xinjiang Generic Surface,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2015,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2016,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2017,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2018,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2019,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2020,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2021,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2022,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2023,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2024,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2025,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Thermal,Anthracite,Domestic,Non-coastal,Operating,2026,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Coastal,Operating,2027,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Coastal,Operating,2027,100
Hebei KSOE_Jizhong Energy,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Hebei KSOE_Jizhong Energy,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Hebei KSOE_Jizhong Energy,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
